student_id,student_name,email,class,attendance,assignment_score,quiz_score,midterm_score,previous_result,study_hours_per_day,extracurricular_activities,final_score,grade,risk_level,timestamp
STU0764,Student_764,student764@school.edu,9A,99.47,61.2,87.72,72.34,49.81,2.6,4,73.18,B,Low,2025-11-22T16:37:39.306197
STU0765,Student_765,student765@school.edu,9A,84.24,50.15,91.67,61.94,77.02,5.7,2,68.37,C,Medium,2026-03-05T16:37:39.306197
STU0766,Student_766,student766@school.edu,12A,54.95,93.0,81.33,62.05,89.65,1.5,4,70.51,B,Low,2026-04-07T16:37:39.307155
STU0767,Student_767,student767@school.edu,10B,93.13,41.06,91.78,67.64,75.0,0.5,5,70.47,B,Low,2025-12-13T16:37:39.307155
STU0768,Student_768,student768@school.edu,12A,99.54,68.7,99.67,35.36,41.31,6.1,2,60.69,C,Medium,2026-03-07T16:37:39.307155
STU0769,Student_769,student769@school.edu,11A,52.44,33.12,31.87,74.72,75.54,3.7,2,55.81,D,Medium,2026-02-28T16:37:39.307155
STU0770,Student_770,student770@school.edu,12A,42.27,47.54,79.64,39.55,75.22,3.7,3,50.62,D,Medium,2026-02-15T16:37:39.307155
STU0771,Student_771,student771@school.edu,12B,48.42,87.43,88.91,41.94,36.08,0.8,2,48.47,F,High,2026-01-08T16:37:39.307155
STU0772,Student_772,student772@school.edu,10A,44.66,83.45,77.42,40.74,56.49,1.7,0,57.31,D,Medium,2025-12-26T16:37:39.307155
STU0773,Student_773,student773@school.edu,9A,90.19,86.81,74.87,80.15,88.82,3.1,2,80.58,A,Low,2025-11-16T16:37:39.307155
STU0774,Student_774,student774@school.edu,9A,42.92,56.42,44.12,47.48,89.53,1.6,0,50.88,D,Medium,2026-01-22T16:37:39.307155
STU0775,Student_775,student775@school.edu,10B,80.8,34.42,97.11,36.76,85.12,5.3,5,60.53,C,Medium,2026-03-22T16:37:39.307155
STU0776,Student_776,student776@school.edu,11B,59.36,73.88,73.73,95.4,58.7,3.4,1,66.85,C,Medium,2026-01-17T16:37:39.307155
STU0777,Student_777,student777@school.edu,11B,50.42,58.15,52.14,57.24,62.53,0.5,2,52.94,D,Medium,2026-01-14T16:37:39.307155
STU0778,Student_778,student778@school.edu,9A,44.04,45.3,51.11,71.92,93.99,0.8,4,65.13,C,Medium,2025-11-24T16:37:39.307155
STU0779,Student_779,student779@school.edu,10A,55.12,36.63,52.7,74.16,58.31,7.4,5,53.17,D,Medium,2025-10-24T16:37:39.307155
STU0780,Student_780,student780@school.edu,11B,98.68,76.65,34.73,31.24,89.73,3.6,4,65.68,C,Medium,2025-11-19T16:37:39.307155
STU0781,Student_781,student781@school.edu,9A,53.96,73.14,92.77,51.62,79.27,6.1,4,64.47,C,Medium,2025-12-12T16:37:39.307155
STU0782,Student_782,student782@school.edu,11A,52.12,56.3,74.94,46.66,78.52,7.9,3,64.8,C,Medium,2026-02-06T16:37:39.307155
STU0783,Student_783,student783@school.edu,11B,78.62,83.23,66.46,98.43,73.88,2.3,0,73.39,B,Low,2026-01-21T16:37:39.307155
STU0784,Student_784,student784@school.edu,10B,52.35,33.79,94.24,99.19,83.09,5.6,1,73.1,B,Low,2026-01-11T16:37:39.307155
STU0785,Student_785,student785@school.edu,11B,51.01,74.08,34.52,64.41,92.22,0.4,1,65.62,C,Medium,2026-03-17T16:37:39.307155
STU0786,Student_786,student786@school.edu,9B,50.42,68.42,85.67,44.31,65.45,3.4,3,58.39,D,Medium,2026-02-15T16:37:39.307155
STU0787,Student_787,student787@school.edu,12A,50.59,47.43,49.97,61.38,73.14,2.2,3,52.5,D,Medium,2026-01-07T16:37:39.307155
STU0788,Student_788,student788@school.edu,12A,50.07,60.9,65.37,81.44,80.62,6.6,3,65.26,C,Medium,2026-03-28T16:37:39.307155
STU0789,Student_789,student789@school.edu,11A,75.71,40.7,80.87,48.01,62.82,3.6,3,58.76,D,Medium,2026-01-23T16:37:39.307155
STU0790,Student_790,student790@school.edu,10A,82.89,43.7,94.13,30.29,86.7,5.8,2,62.79,C,Medium,2026-01-02T16:37:39.307155
STU0791,Student_791,student791@school.edu,12A,98.23,56.12,64.27,74.87,70.3,3.3,0,73.6,B,Low,2025-11-25T16:37:39.307155
STU0792,Student_792,student792@school.edu,10A,51.65,60.54,47.87,93.92,78.33,4.1,3,69.94,C,Medium,2026-04-04T16:37:39.307155
STU0793,Student_793,student793@school.edu,12A,95.59,81.5,46.96,32.42,83.79,5.0,5,62.4,C,Medium,2026-03-12T16:37:39.307155
STU0794,Student_794,student794@school.edu,11A,76.33,96.1,40.32,47.32,69.7,5.3,1,59.01,D,Medium,2026-03-26T16:37:39.307155
STU0795,Student_795,student795@school.edu,12A,63.86,71.03,93.07,66.3,46.33,3.4,3,61.56,C,Medium,2025-12-03T16:37:39.307155
STU0796,Student_796,student796@school.edu,12A,75.16,81.38,82.67,94.7,87.17,0.9,4,85.02,A,Low,2026-03-13T16:37:39.307155
STU0797,Student_797,student797@school.edu,11A,84.92,95.1,57.86,51.57,94.22,6.5,0,70.12,B,Low,2026-01-02T16:37:39.307155
STU0798,Student_798,student798@school.edu,12A,79.27,81.31,41.94,56.23,77.24,1.6,1,63.49,C,Medium,2026-03-21T16:37:39.307155
STU0799,Student_799,student799@school.edu,12B,74.03,44.88,44.07,82.49,83.55,1.5,3,65.94,C,Medium,2026-03-22T16:37:39.308735
STU0800,Student_800,student800@school.edu,10A,44.79,36.0,38.73,34.5,36.78,1.9,3,35.74,F,High,2026-04-03T16:37:39.308735
STU0801,Student_801,student801@school.edu,11A,85.11,30.51,70.77,99.13,40.81,4.2,0,59.56,D,Medium,2026-02-09T16:37:39.308735
STU0802,Student_802,student802@school.edu,12B,68.39,53.59,60.06,55.95,88.41,8.0,1,69.96,C,Medium,2025-10-30T16:37:39.308735
STU0803,Student_803,student803@school.edu,12A,62.71,34.01,54.92,53.12,41.01,3.7,5,46.36,F,High,2026-03-14T16:37:39.308735
STU0804,Student_804,student804@school.edu,9A,76.11,90.83,49.56,78.95,83.9,2.9,4,78.74,B,Low,2025-12-08T16:37:39.308735
STU0805,Student_805,student805@school.edu,12A,79.61,30.22,74.67,95.94,54.33,5.1,0,67.83,C,Medium,2025-10-27T16:37:39.308735
STU0806,Student_806,student806@school.edu,12B,54.01,63.92,81.74,85.58,55.9,7.5,3,75.02,B,Low,2026-03-24T16:37:39.308735
STU0807,Student_807,student807@school.edu,12A,57.63,43.66,40.02,66.4,69.31,6.9,4,53.23,D,Medium,2026-03-27T16:37:39.308735
STU0808,Student_808,student808@school.edu,11A,89.94,99.74,99.11,62.68,88.78,7.6,3,88.86,A,Low,2026-02-23T16:37:39.308735
STU0809,Student_809,student809@school.edu,10A,85.2,76.18,36.26,60.44,77.95,1.3,2,67.64,C,Medium,2026-02-06T16:37:39.308735
STU0810,Student_810,student810@school.edu,10B,83.15,76.62,96.61,76.94,74.93,7.4,5,83.03,A,Low,2025-10-23T16:37:39.308735
STU0811,Student_811,student811@school.edu,11B,92.32,95.22,83.64,72.05,73.64,3.0,5,83.49,A,Low,2025-11-02T16:37:39.308735
STU0812,Student_812,student812@school.edu,12A,88.51,45.65,38.1,36.14,40.35,5.9,1,48.19,F,High,2026-03-20T16:37:39.308735
STU0813,Student_813,student813@school.edu,11B,47.65,51.94,56.61,81.58,53.65,4.7,1,60.37,C,Medium,2025-12-31T16:37:39.308735
STU0814,Student_814,student814@school.edu,11B,86.28,85.83,95.37,38.84,74.82,4.7,0,68.41,C,Medium,2025-12-22T16:37:39.308735
STU0815,Student_815,student815@school.edu,11B,48.68,96.0,88.61,64.99,62.35,4.8,1,71.24,B,Low,2025-10-21T16:37:39.308735
STU0816,Student_816,student816@school.edu,9A,75.93,51.62,99.32,38.64,94.81,5.7,3,70.88,B,Low,2026-02-03T16:37:39.308735
STU0817,Student_817,student817@school.edu,12A,43.53,86.71,40.69,80.17,85.88,7.5,1,72.24,B,Low,2026-04-05T16:37:39.308735
STU0818,Student_818,student818@school.edu,10A,91.41,80.92,50.94,87.05,89.74,1.3,0,77.21,B,Low,2025-10-27T16:37:39.308735
STU0819,Student_819,student819@school.edu,12B,99.42,83.04,57.37,66.95,51.98,5.6,1,70.36,B,Low,2025-11-29T16:37:39.308735
STU0820,Student_820,student820@school.edu,12A,45.84,52.64,85.39,90.61,38.25,7.5,2,60.79,C,Medium,2026-03-08T16:37:39.308735
STU0821,Student_821,student821@school.edu,10A,66.51,63.77,92.81,44.68,83.26,1.6,5,61.62,C,Medium,2025-11-22T16:37:39.308735
STU0822,Student_822,student822@school.edu,9B,80.7,99.19,40.33,96.53,60.63,6.7,0,70.16,B,Low,2026-03-04T16:37:39.308735
STU0823,Student_823,student823@school.edu,9A,47.04,66.08,53.69,60.37,43.91,5.8,1,47.48,F,High,2026-02-16T16:37:39.308735
STU0824,Student_824,student824@school.edu,12A,69.32,78.16,96.82,75.7,57.52,5.5,5,75.92,B,Low,2025-11-03T16:37:39.308735
STU0825,Student_825,student825@school.edu,12A,56.51,75.72,55.71,38.4,39.96,3.9,5,53.81,D,Medium,2025-11-19T16:37:39.308735
STU0826,Student_826,student826@school.edu,12B,56.42,82.18,85.6,42.68,64.05,5.2,3,61.18,C,Medium,2026-01-25T16:37:39.308735
STU0827,Student_827,student827@school.edu,9B,82.83,90.35,67.63,58.37,77.04,3.2,4,76.1,B,Low,2026-04-02T16:37:39.308735
STU0828,Student_828,student828@school.edu,9B,85.21,44.52,76.1,38.21,86.72,5.6,0,61.53,C,Medium,2026-03-18T16:37:39.308735
STU0829,Student_829,student829@school.edu,9A,47.73,44.44,41.28,69.37,86.09,0.3,0,54.76,D,Medium,2025-11-30T16:37:39.308735
STU0830,Student_830,student830@school.edu,10A,65.38,96.17,30.01,51.04,91.77,4.2,2,67.88,C,Medium,2025-12-26T16:37:39.308735
STU0831,Student_831,student831@school.edu,10A,74.62,78.66,66.59,99.02,56.13,4.3,1,74.84,B,Low,2025-10-31T16:37:39.308735
STU0832,Student_832,student832@school.edu,9A,54.23,43.17,50.98,88.28,92.45,4.8,1,67.75,C,Medium,2026-02-06T16:37:39.308735
STU0833,Student_833,student833@school.edu,10A,83.75,59.54,68.49,48.25,73.99,1.3,3,58.19,D,Medium,2025-12-31T16:37:39.308735
STU0834,Student_834,student834@school.edu,10A,72.15,34.94,81.29,99.68,76.81,1.5,2,70.24,B,Low,2025-11-04T16:37:39.308735
STU0835,Student_835,student835@school.edu,10A,65.18,40.74,99.47,60.35,36.55,4.8,0,51.13,D,Medium,2025-10-25T16:37:39.308735
STU0836,Student_836,student836@school.edu,12A,43.96,74.81,55.4,53.35,51.4,7.0,1,52.23,D,Medium,2026-03-24T16:37:39.308735
STU0837,Student_837,student837@school.edu,12A,98.77,45.56,96.62,84.79,42.41,4.2,2,68.71,C,Medium,2025-12-14T16:37:39.308735
STU0838,Student_838,student838@school.edu,9B,71.74,79.03,90.58,68.61,71.45,7.2,1,72.38,B,Low,2026-01-09T16:37:39.308735
STU0839,Student_839,student839@school.edu,10A,60.71,81.89,97.76,67.22,70.68,6.8,3,75.66,B,Low,2025-10-25T16:37:39.308735
STU0840,Student_840,student840@school.edu,10A,79.45,39.99,69.73,48.72,90.11,5.1,2,65.0,C,Medium,2026-02-14T16:37:39.308735
STU0841,Student_841,student841@school.edu,12A,82.41,42.82,99.04,85.89,65.13,2.2,3,72.26,B,Low,2026-02-19T16:37:39.308735
STU0842,Student_842,student842@school.edu,11A,78.14,36.09,51.4,83.94,85.71,5.1,0,67.29,C,Medium,2026-03-07T16:37:39.308735
STU0843,Student_843,student843@school.edu,9A,45.08,50.01,95.07,86.58,35.64,7.6,5,62.96,C,Medium,2025-12-17T16:37:39.308735
STU0844,Student_844,student844@school.edu,12B,70.9,99.86,92.17,78.85,59.33,4.9,5,73.48,B,Low,2025-12-03T16:37:39.308735
STU0845,Student_845,student845@school.edu,11B,54.65,81.73,96.56,87.64,87.82,4.2,4,77.08,B,Low,2026-03-06T16:37:39.308735
STU0846,Student_846,student846@school.edu,10B,50.49,55.69,39.33,54.73,38.05,4.0,1,43.21,F,High,2026-03-21T16:37:39.308735
STU0847,Student_847,student847@school.edu,11B,94.84,47.48,67.74,83.65,42.07,2.4,2,59.37,D,Medium,2026-04-18T16:37:39.308735
STU0848,Student_848,student848@school.edu,12A,53.05,51.34,95.32,75.01,84.54,0.3,3,73.44,B,Low,2026-04-04T16:37:39.308735
STU0849,Student_849,student849@school.edu,11B,40.35,62.22,50.88,37.5,55.98,5.8,3,46.88,F,High,2025-12-14T16:37:39.308735
STU0850,Student_850,student850@school.edu,10B,45.08,66.0,40.76,38.67,64.24,1.2,5,46.08,F,High,2026-01-13T16:37:39.308735
STU0851,Student_851,student851@school.edu,11A,61.87,92.45,67.55,48.86,94.36,5.3,3,69.71,C,Medium,2025-12-28T16:37:39.308735
STU0852,Student_852,student852@school.edu,9A,61.55,90.94,43.89,43.27,37.42,3.2,5,49.91,F,High,2025-10-30T16:37:39.308735
STU0853,Student_853,student853@school.edu,10B,96.9,97.18,98.81,38.32,64.34,4.0,5,75.7,B,Low,2026-01-06T16:37:39.308735
STU0854,Student_854,student854@school.edu,12A,47.89,97.04,85.49,38.83,55.65,0.1,5,56.95,D,Medium,2026-01-21T16:37:39.308735
STU0855,Student_855,student855@school.edu,12A,98.59,81.62,60.4,50.26,64.16,6.1,1,68.74,C,Medium,2025-12-09T16:37:39.308735
STU0856,Student_856,student856@school.edu,10A,54.97,83.67,90.49,99.6,49.84,6.6,1,74.03,B,Low,2026-03-23T16:37:39.308735
STU0857,Student_857,student857@school.edu,10A,51.32,89.84,74.02,40.41,42.23,3.2,2,58.52,D,Medium,2026-03-12T16:37:39.308735
STU0858,Student_858,student858@school.edu,12A,41.06,43.98,90.5,56.62,66.5,5.6,1,54.05,D,Medium,2025-12-30T16:37:39.308735
STU0859,Student_859,student859@school.edu,12B,43.68,59.9,33.62,37.7,56.81,7.5,5,46.77,F,High,2026-04-06T16:37:39.308735
STU0860,Student_860,student860@school.edu,10A,42.45,33.65,82.13,44.84,63.32,7.3,0,49.86,F,High,2025-12-14T16:37:39.308735
STU0861,Student_861,student861@school.edu,11B,60.06,37.81,76.83,77.81,81.23,1.0,2,65.23,C,Medium,2026-01-16T16:37:39.308735
STU0862,Student_862,student862@school.edu,11B,54.3,49.32,70.9,36.11,41.38,5.0,4,43.76,F,High,2025-11-02T16:37:39.308735
STU0863,Student_863,student863@school.edu,10B,51.58,61.2,36.9,95.93,72.14,2.4,3,69.52,C,Medium,2026-03-10T16:37:39.308735
STU0864,Student_864,student864@school.edu,9A,47.67,59.27,79.81,92.41,80.56,6.8,4,80.14,A,Low,2025-12-25T16:37:39.309794
STU0865,Student_865,student865@school.edu,9B,94.65,34.74,59.33,95.19,65.23,0.2,4,65.86,C,Medium,2026-02-03T16:37:39.309794
STU0866,Student_866,student866@school.edu,9A,97.35,34.26,98.07,43.31,83.87,4.0,4,72.06,B,Low,2026-03-07T16:37:39.309794
STU0867,Student_867,student867@school.edu,12B,85.04,56.89,84.56,58.06,51.29,1.5,1,60.56,C,Medium,2025-11-18T16:37:39.309794
STU0868,Student_868,student868@school.edu,9A,92.75,85.35,61.88,79.54,66.5,2.4,1,71.12,B,Low,2026-02-09T16:37:39.309794
STU0869,Student_869,student869@school.edu,9B,50.27,33.19,46.68,32.74,43.89,7.1,1,36.65,F,High,2026-04-05T16:37:39.309794
STU0870,Student_870,student870@school.edu,10B,99.37,44.7,38.13,75.41,72.96,7.8,2,62.35,C,Medium,2025-10-20T16:37:39.309794
STU0871,Student_871,student871@school.edu,11A,83.32,58.58,72.8,52.72,38.44,6.5,2,53.9,D,Medium,2026-02-06T16:37:39.309794
STU0872,Student_872,student872@school.edu,10A,55.36,31.09,76.01,90.76,91.34,4.7,5,72.86,B,Low,2025-11-02T16:37:39.309794
STU0873,Student_873,student873@school.edu,11A,92.2,74.4,68.56,87.18,48.24,2.2,4,73.11,B,Low,2026-01-07T16:37:39.309794
STU0874,Student_874,student874@school.edu,10A,66.76,81.09,60.37,40.38,63.74,4.0,3,57.84,D,Medium,2026-03-01T16:37:39.309794
STU0875,Student_875,student875@school.edu,12B,96.6,42.63,49.74,51.71,88.12,6.5,5,66.66,C,Medium,2026-03-31T16:37:39.309794
STU0876,Student_876,student876@school.edu,12A,54.72,93.64,97.93,37.02,66.61,5.8,0,65.68,C,Medium,2026-04-13T16:37:39.309794
STU0877,Student_877,student877@school.edu,9B,89.59,83.44,75.11,33.06,49.9,0.7,1,61.78,C,Medium,2025-11-16T16:37:39.309794
STU0878,Student_878,student878@school.edu,9A,87.54,30.66,85.42,67.97,84.1,6.8,0,65.2,C,Medium,2025-11-25T16:37:39.313812
STU0879,Student_879,student879@school.edu,12B,88.93,51.52,63.52,47.07,67.61,2.1,4,56.85,D,Medium,2026-03-23T16:37:39.313812
STU0880,Student_880,student880@school.edu,11A,46.15,92.05,59.07,30.08,48.46,1.8,3,47.84,F,High,2026-02-20T16:37:39.313812
STU0881,Student_881,student881@school.edu,12A,81.21,80.04,93.11,64.43,94.45,1.8,2,76.26,B,Low,2025-11-12T16:37:39.313812
STU0882,Student_882,student882@school.edu,11B,47.1,94.63,94.39,92.69,71.27,1.4,4,75.84,B,Low,2025-12-31T16:37:39.313812
STU0883,Student_883,student883@school.edu,10A,93.59,78.1,73.73,50.09,87.52,2.2,3,75.87,B,Low,2026-03-30T16:37:39.313812
STU0884,Student_884,student884@school.edu,9A,91.7,98.46,84.44,40.26,43.87,3.6,3,68.63,C,Medium,2025-12-30T16:37:39.313812
STU0885,Student_885,student885@school.edu,11A,48.68,52.61,38.93,83.73,56.16,4.0,3,59.04,D,Medium,2025-11-07T16:37:39.313812
STU0886,Student_886,student886@school.edu,11B,48.29,96.08,94.51,56.82,67.96,4.3,3,71.62,B,Low,2026-01-10T16:37:39.313812
STU0887,Student_887,student887@school.edu,9B,74.86,59.53,70.45,78.54,79.9,5.6,1,70.01,B,Low,2026-02-25T16:37:39.313812
STU0888,Student_888,student888@school.edu,9A,61.74,63.17,39.35,37.71,89.68,2.9,1,53.77,D,Medium,2026-03-13T16:37:39.313812
STU0889,Student_889,student889@school.edu,12A,54.55,87.95,33.91,39.65,92.72,5.6,3,66.42,C,Medium,2025-12-31T16:37:39.313812
STU0890,Student_890,student890@school.edu,11B,43.25,37.42,70.71,63.38,70.64,1.3,1,51.6,D,Medium,2026-03-29T16:37:39.313812
STU0891,Student_891,student891@school.edu,10B,44.62,69.84,86.96,40.48,45.95,5.9,5,56.25,D,Medium,2025-12-19T16:37:39.313812
STU0892,Student_892,student892@school.edu,12A,83.35,61.08,75.14,30.92,41.68,0.5,5,47.0,F,High,2025-12-11T16:37:39.313812
STU0893,Student_893,student893@school.edu,10A,40.65,88.29,77.59,91.32,68.25,6.6,4,75.86,B,Low,2025-12-31T16:37:39.313812
STU0894,Student_894,student894@school.edu,10A,56.31,36.44,56.43,96.58,79.59,3.2,0,61.34,C,Medium,2025-11-26T16:37:39.313812
STU0895,Student_895,student895@school.edu,9B,88.99,62.79,51.92,74.93,84.64,1.3,2,70.68,B,Low,2026-02-28T16:37:39.313812
STU0896,Student_896,student896@school.edu,11A,46.5,35.45,72.22,89.26,36.68,2.3,4,49.42,F,High,2026-04-16T16:37:39.313812
STU0897,Student_897,student897@school.edu,11A,51.26,44.12,95.04,46.82,40.1,4.6,0,48.62,F,High,2026-04-07T16:37:39.313812
STU0898,Student_898,student898@school.edu,9A,58.87,96.05,30.59,54.97,51.94,3.2,1,53.82,D,Medium,2026-01-08T16:37:39.313812
STU0899,Student_899,student899@school.edu,11B,98.43,79.19,36.82,58.51,79.49,0.8,1,61.34,C,Medium,2026-01-11T16:37:39.313812
STU0900,Student_900,student900@school.edu,12B,75.18,89.64,50.31,40.61,62.79,7.1,0,65.69,C,Medium,2026-02-22T16:37:39.313812
STU0901,Student_901,student901@school.edu,10A,86.13,41.27,97.46,66.14,78.72,5.2,2,69.5,C,Medium,2026-03-16T16:37:39.313812
STU0902,Student_902,student902@school.edu,11B,57.45,73.64,95.81,32.8,77.77,5.5,1,60.18,C,Medium,2025-11-13T16:37:39.313812
STU0903,Student_903,student903@school.edu,9B,97.48,69.68,99.61,36.82,35.9,6.1,2,60.92,C,Medium,2026-03-27T16:37:39.313812
STU0904,Student_904,student904@school.edu,12B,45.65,51.96,95.38,41.3,51.81,2.9,0,45.02,F,High,2025-12-22T16:37:39.313812
STU0905,Student_905,student905@school.edu,11A,99.17,98.49,83.42,60.94,90.45,7.5,4,86.22,A,Low,2026-02-04T16:37:39.313812
STU0906,Student_906,student906@school.edu,12A,64.54,73.38,77.64,60.86,65.75,5.0,2,63.93,C,Medium,2025-10-26T16:37:39.313812
STU0907,Student_907,student907@school.edu,12A,70.36,48.4,91.29,77.78,72.24,5.2,5,74.49,B,Low,2025-11-26T16:37:39.313812
STU0908,Student_908,student908@school.edu,9A,49.27,37.37,56.31,69.91,86.23,1.8,3,61.01,C,Medium,2025-12-20T16:37:39.313812
STU0909,Student_909,student909@school.edu,12B,46.55,42.62,37.58,97.17,58.82,3.5,3,56.36,D,Medium,2025-11-15T16:37:39.313812
STU0910,Student_910,student910@school.edu,12B,52.76,81.89,38.0,61.82,67.7,7.6,1,62.74,C,Medium,2026-01-27T16:37:39.313812
STU0911,Student_911,student911@school.edu,9A,99.27,84.19,34.37,86.6,82.37,7.8,1,74.53,B,Low,2026-04-13T16:37:39.313812
STU0912,Student_912,student912@school.edu,12A,56.19,74.5,35.85,34.85,59.3,2.4,5,49.37,F,High,2026-02-23T16:37:39.313812
STU0913,Student_913,student913@school.edu,11A,51.04,33.76,92.65,60.0,92.8,2.4,1,60.68,C,Medium,2026-01-01T16:37:39.313812
STU0914,Student_914,student914@school.edu,12B,68.53,78.22,41.25,78.77,56.28,5.5,3,69.14,C,Medium,2025-11-17T16:37:39.313812
STU0915,Student_915,student915@school.edu,10B,44.67,76.76,73.16,52.66,94.18,7.5,5,74.22,B,Low,2026-04-15T16:37:39.313812
STU0916,Student_916,student916@school.edu,10A,93.79,95.37,64.96,52.15,82.52,5.4,2,75.03,B,Low,2026-04-18T16:37:39.313812
STU0917,Student_917,student917@school.edu,12B,96.6,90.01,74.4,74.72,69.7,0.3,5,81.52,A,Low,2025-11-30T16:37:39.313812
STU0918,Student_918,student918@school.edu,10A,76.06,45.13,44.68,43.38,75.78,7.6,2,59.42,D,Medium,2026-04-14T16:37:39.314795
STU0919,Student_919,student919@school.edu,11A,93.8,65.15,90.74,78.95,73.93,3.6,3,77.25,B,Low,2025-12-30T16:37:39.314795
STU0920,Student_920,student920@school.edu,11B,46.8,42.31,59.99,42.38,70.69,4.3,3,49.72,F,High,2025-10-26T16:37:39.314795
STU0921,Student_921,student921@school.edu,12A,78.05,79.15,95.65,93.41,40.95,0.7,0,66.41,C,Medium,2026-01-03T16:37:39.314795
STU0922,Student_922,student922@school.edu,9B,69.78,82.62,94.91,36.98,61.65,4.6,0,63.23,C,Medium,2026-02-23T16:37:39.314795
STU0923,Student_923,student923@school.edu,10B,86.61,68.61,38.02,89.94,92.03,2.8,3,76.21,B,Low,2025-10-20T16:37:39.314795
STU0924,Student_924,student924@school.edu,12A,40.46,56.23,45.68,49.85,87.78,2.1,3,56.64,D,Medium,2026-01-02T16:37:39.314795
STU0925,Student_925,student925@school.edu,9A,40.93,40.74,56.21,87.17,84.2,4.8,2,59.28,D,Medium,2025-11-23T16:37:39.314795
STU0926,Student_926,student926@school.edu,12A,54.51,98.14,43.49,75.11,84.71,6.4,4,74.69,B,Low,2026-01-09T16:37:39.314795
STU0927,Student_927,student927@school.edu,10A,64.19,52.27,41.09,46.17,77.6,1.0,0,51.96,D,Medium,2025-11-09T16:37:39.314795
STU0928,Student_928,student928@school.edu,11A,90.24,41.13,52.57,36.53,36.54,0.1,4,41.58,F,High,2025-11-30T16:37:39.314795
STU0929,Student_929,student929@school.edu,9B,74.31,31.77,81.39,98.84,73.07,6.2,1,68.53,C,Medium,2026-02-21T16:37:39.314795
STU0930,Student_930,student930@school.edu,11A,51.63,88.83,80.84,86.5,57.69,2.1,0,65.07,C,Medium,2025-11-09T16:37:39.314795
STU0931,Student_931,student931@school.edu,9A,78.3,70.55,37.24,62.14,70.75,0.9,2,57.48,D,Medium,2026-03-03T16:37:39.314795
STU0932,Student_932,student932@school.edu,9B,44.64,89.12,93.89,44.56,41.04,6.4,3,56.74,D,Medium,2026-03-30T16:37:39.314795
STU0933,Student_933,student933@school.edu,10B,81.24,56.27,51.95,93.58,83.51,1.4,0,73.78,B,Low,2025-11-08T16:37:39.314795
STU0934,Student_934,student934@school.edu,9A,47.03,54.0,54.27,99.64,71.0,0.0,4,68.04,C,Medium,2026-02-28T16:37:39.314795
STU0935,Student_935,student935@school.edu,9A,72.16,66.26,83.27,45.14,56.89,7.2,0,58.95,D,Medium,2025-10-23T16:37:39.314795
STU0936,Student_936,student936@school.edu,10A,56.06,63.71,96.73,54.4,68.09,2.4,5,67.01,C,Medium,2026-01-06T16:37:39.314795
STU0937,Student_937,student937@school.edu,10B,55.01,43.85,89.22,80.22,92.71,0.8,4,69.09,C,Medium,2025-12-15T16:37:39.314795
STU0938,Student_938,student938@school.edu,12A,92.97,59.66,82.3,87.11,72.37,4.9,3,74.74,B,Low,2025-11-08T16:37:39.314795
STU0939,Student_939,student939@school.edu,9B,66.96,92.26,97.07,47.71,59.59,4.8,5,73.9,B,Low,2026-01-07T16:37:39.314795
STU0940,Student_940,student940@school.edu,9A,46.88,86.63,60.06,43.01,49.72,1.7,2,50.45,D,Medium,2026-01-28T16:37:39.314795
STU0941,Student_941,student941@school.edu,9B,40.58,78.18,80.18,44.96,69.05,2.6,1,58.5,D,Medium,2026-01-10T16:37:39.314795
STU0942,Student_942,student942@school.edu,11A,76.11,66.91,37.2,49.46,71.47,7.1,5,58.18,D,Medium,2026-01-01T16:37:39.314795
STU0943,Student_943,student943@school.edu,12A,59.07,52.41,43.8,86.19,64.92,7.9,3,61.04,C,Medium,2025-11-16T16:37:39.314795
STU0944,Student_944,student944@school.edu,11B,75.47,46.55,31.49,31.25,82.0,4.6,0,54.68,D,Medium,2026-01-05T16:37:39.314795
STU0945,Student_945,student945@school.edu,9A,93.75,94.26,32.74,75.13,39.17,0.8,3,65.58,C,Medium,2026-01-20T16:37:39.314795
STU0946,Student_946,student946@school.edu,12A,44.79,84.22,64.57,33.3,52.91,7.9,3,60.24,C,Medium,2026-03-18T16:37:39.314795
STU0947,Student_947,student947@school.edu,11B,96.26,37.19,45.68,87.78,43.32,7.9,5,65.07,C,Medium,2026-03-27T16:37:39.314795
STU0948,Student_948,student948@school.edu,10B,83.45,86.86,87.13,67.63,35.3,5.5,0,62.88,C,Medium,2026-03-21T16:37:39.314795
STU0949,Student_949,student949@school.edu,9A,96.83,35.25,53.05,72.89,83.75,2.2,1,69.26,C,Medium,2025-11-20T16:37:39.314795
STU0950,Student_950,student950@school.edu,12B,47.19,52.35,40.36,70.89,86.01,7.2,5,62.16,C,Medium,2025-12-04T16:37:39.314795
STU0951,Student_951,student951@school.edu,10B,74.67,76.29,98.34,52.53,78.85,1.8,2,72.42,B,Low,2026-03-28T16:37:39.314795
STU0952,Student_952,student952@school.edu,11B,73.51,91.1,76.16,81.47,47.35,0.6,3,64.44,C,Medium,2026-02-22T16:37:39.314795
STU0953,Student_953,student953@school.edu,12B,89.11,43.15,37.32,44.61,70.43,4.2,2,56.4,D,Medium,2026-01-29T16:37:39.314795
STU0954,Student_954,student954@school.edu,12B,79.32,89.35,37.4,39.1,90.0,3.1,3,69.95,C,Medium,2026-01-06T16:37:39.314795
STU0955,Student_955,student955@school.edu,10B,44.12,59.62,78.04,96.6,69.63,0.8,3,72.63,B,Low,2026-02-16T16:37:39.314795
